Latitude,Longitude,Area_Name,Crime_Count,Street_Light,CCTV,Police_Patrol,Isolation_Level,Time_Period
10.549196,76.226614,Ayyanthole,10,Moderate,No,Occasional,Medium,Evening
10.550615,76.227712,Ayyanthole,10,Poor,Yes,Frequent,Low,Night
10.49695,76.220845,Peringavu,14,Poor,No,Rare,High,Evening
10.49626,76.21827,Peringavu,12,Poor,No,Rare,High,Afternoon
10.500258,76.213826,Peringavu,12,Poor,Yes,Occasional,High,Evening
10.498371,76.220507,Peringavu,9,Poor,Yes,Frequent,High,Afternoon
10.50255,76.220869,Peringavu,8,Poor,Yes,Occasional,Low,Night
10.496403,76.213422,Peringavu,10,Good,Yes,Rare,High,Evening
10.501536,76.216663,Peringavu,12,Poor,Yes,Frequent,High,Evening
10.498023,76.217621,Peringavu,9,Good,Yes,Frequent,High,Night
10.498874,76.219588,Peringavu,11,Moderate,Yes,Frequent,High,Evening
10.498807,76.2159,Peringavu,14,Good,No,Frequent,Medium,Afternoon
10.502446,76.215625,Peringavu,9,Moderate,No,Rare,High,Morning
10.502727,76.21477,Peringavu,6,Poor,No,Rare,Medium,Evening
10.499048,76.219467,Peringavu,11,Poor,No,Occasional,Medium,Evening
10.499673,76.215426,Peringavu,13,Poor,Yes,Frequent,High,Evening
10.50346,76.213949,Peringavu,12,Good,No,Rare,High,Morning
10.500253,76.213261,Peringavu,12,Good,No,Rare,High,Morning
10.499805,76.216262,Peringavu,12,Poor,Yes,Rare,Medium,Evening
10.503769,76.217498,Peringavu,10,Good,Yes,Occasional,Medium,Night
10.501718,76.213548,Peringavu,10,Good,Yes,Frequent,High,Night
10.500902,76.220508,Peringavu,11,Moderate,No,Frequent,High,Night
10.501294,76.213614,Peringavu,13,Poor,No,Frequent,High,Afternoon
10.499226,76.219669,Peringavu,8,Good,No,Rare,Low,Morning
10.502517,76.217895,Peringavu,9,Poor,No,Occasional,High,Evening
10.496847,76.215839,Peringavu,10,Poor,No,Rare,Medium,Afternoon
10.499305,76.218407,Peringavu,10,Good,Yes,Occasional,Medium,Evening
10.499162,76.214454,Peringavu,12,Good,Yes,Rare,High,Morning
10.497255,76.219618,Peringavu,11,Poor,No,Rare,Low,Night
10.497346,76.220035,Peringavu,10,Poor,No,Rare,High,Afternoon
10.500456,76.214851,Peringavu,14,Moderate,No,Frequent,High,Evening
10.503665,76.214764,Peringavu,11,Good,No,Rare,High,Night
10.503089,76.220474,Peringavu,12,Good,Yes,Rare,Medium,Morning
10.501039,76.216226,Peringavu,13,Poor,Yes,Rare,High,Afternoon
10.502019,76.21725,Peringavu,10,Poor,Yes,Occasional,Low,Evening
10.501852,76.219596,Peringavu,15,Moderate,Yes,Rare,High,Afternoon
10.497171,76.219663,Peringavu,13,Good,No,Occasional,Medium,Evening
10.49945,76.216032,Peringavu,12,Poor,No,Frequent,Low,Evening
10.50332,76.215009,Peringavu,11,Poor,No,Rare,High,Evening
10.500113,76.215468,Peringavu,13,Poor,No,Frequent,High,Morning
10.500584,76.215602,Peringavu,11,Poor,No,Rare,Low,Morning
10.501827,76.215766,Peringavu,12,Poor,Yes,Rare,High,Morning
10.501369,76.219443,Peringavu,11,Poor,Yes,Occasional,Low,Evening
10.502266,76.215127,Peringavu,12,Good,Yes,Rare,Low,Afternoon
10.503923,76.213206,Peringavu,14,Good,No,Occasional,Low,Afternoon
10.501504,76.213963,Peringavu,13,Moderate,No,Rare,Low,Morning
10.503508,76.214449,Peringavu,9,Poor,No,Rare,Medium,Morning
10.498458,76.217372,Peringavu,12,Moderate,No,Frequent,Low,Morning
10.499338,76.214282,Peringavu,11,Poor,No,Rare,High,Afternoon
10.502058,76.220184,Peringavu,9,Good,No,Rare,High,Evening
10.496673,76.216145,Peringavu,13,Moderate,Yes,Frequent,High,Afternoon
10.497304,76.214871,Peringavu,14,Moderate,No,Rare,High,Afternoon
10.49619,76.21968,Peringavu,12,Good,Yes,Rare,High,Morning
10.503412,76.216357,Peringavu,11,Poor,No,Rare,High,Night
10.496405,76.213315,Peringavu,8,Good,No,Rare,High,Afternoon
10.496229,76.217666,Peringavu,14,Poor,No,Rare,Low,Night
10.49609,76.219299,Peringavu,11,Poor,No,Rare,High,Afternoon
10.500707,76.216181,Peringavu,11,Poor,Yes,Rare,High,Morning
10.50379,76.217354,Peringavu,13,Moderate,No,Rare,Medium,Evening
10.498172,76.220234,Peringavu,9,Poor,Yes,Frequent,Medium,Night
10.498998,76.217399,Peringavu,11,Poor,No,Rare,Low,Evening
10.502659,76.219445,Peringavu,10,Moderate,No,Rare,Medium,Night
10.497795,76.214809,Peringavu,11,Moderate,No,Rare,Medium,Morning
10.4987,76.219966,Peringavu,10,Poor,No,Frequent,Low,Afternoon
10.496668,76.214689,Peringavu,6,Moderate,Yes,Occasional,High,Night
10.498675,76.216157,Peringavu,11,Moderate,No,Frequent,Medium,Evening
10.50024,76.214291,Peringavu,14,Good,No,Rare,Medium,Night
10.502081,76.214231,Peringavu,12,Poor,No,Occasional,Low,Morning
10.497194,76.215145,Peringavu,9,Moderate,No,Rare,Low,Morning
10.501438,76.213453,Peringavu,8,Poor,No,Rare,High,Afternoon
10.496277,76.216135,Peringavu,10,Moderate,No,Occasional,Medium,Morning
10.501132,76.215079,Peringavu,12,Poor,No,Rare,Medium,Night
10.508089,76.227166,Pallikulam,9,Good,No,Rare,High,Evening
10.50429,76.221924,Pallikulam,10,Good,Yes,Rare,High,Night
10.506379,76.226609,Pallikulam,13,Poor,Yes,Occasional,High,Night
10.504176,76.221251,Pallikulam,12,Good,Yes,Rare,Medium,Evening
10.506904,76.222884,Pallikulam,9,Moderate,Yes,Occasional,High,Night
10.50165,76.227941,Pallikulam,13,Poor,No,Occasional,Medium,Night
10.50225,76.227907,Pallikulam,13,Moderate,No,Occasional,High,Night
10.507929,76.222316,Pallikulam,14,Poor,Yes,Rare,High,Evening
10.504741,76.224955,Pallikulam,8,Good,No,Occasional,High,Evening
10.503642,76.224514,Pallikulam,8,Poor,Yes,Rare,Medium,Night
10.507805,76.221612,Pallikulam,11,Poor,No,Occasional,High,Afternoon
10.507586,76.22445,Pallikulam,12,Good,Yes,Rare,High,Morning
10.507236,76.22013,Pallikulam,9,Poor,No,Occasional,High,Morning
10.507123,76.222024,Pallikulam,10,Poor,No,Rare,Medium,Evening
10.507924,76.220823,Pallikulam,13,Poor,Yes,Occasional,High,Night
10.503595,76.225412,Pallikulam,12,Poor,No,Occasional,Medium,Afternoon
10.505754,76.224825,Pallikulam,12,Poor,No,Occasional,High,Evening
10.504432,76.222207,Pallikulam,14,Good,No,Rare,Low,Morning
10.507149,76.22181,Pallikulam,9,Good,No,Frequent,High,Night
10.506003,76.225977,Pallikulam,12,Moderate,Yes,Occasional,High,Morning
10.50275,76.22048,Pallikulam,12,Poor,No,Occasional,Medium,Night
10.507796,76.22036,Pallikulam,9,Poor,No,Rare,Medium,Evening
10.506873,76.222731,Pallikulam,12,Moderate,No,Frequent,High,Night
10.503656,76.223723,Pallikulam,11,Moderate,Yes,Frequent,High,Afternoon
10.501109,76.220653,Pallikulam,9,Poor,No,Frequent,High,Night
10.505385,76.221397,Pallikulam,14,Good,No,Rare,Low,Night
10.503367,76.225311,Pallikulam,11,Poor,Yes,Occasional,Medium,Night
10.505511,76.224002,Pallikulam,13,Poor,No,Frequent,High,Night
10.501555,76.220719,Pallikulam,8,Poor,Yes,Rare,High,Night
10.508338,76.223253,Pallikulam,13,Poor,Yes,Rare,Medium,Afternoon
10.502146,76.225718,Pallikulam,11,Poor,No,Rare,High,Evening
10.506583,76.227202,Pallikulam,8,Poor,Yes,Rare,High,Morning
10.507338,76.225411,Pallikulam,12,Moderate,Yes,Frequent,High,Evening
10.503367,76.220009,Pallikulam,11,Good,Yes,Frequent,Medium,Night
10.503176,76.221743,Pallikulam,13,Good,No,Rare,Medium,Evening
10.505748,76.22013,Pallikulam,14,Poor,No,Frequent,Medium,Morning
10.50683,76.222588,Pallikulam,12,Moderate,No,Frequent,High,Morning
10.503742,76.221077,Pallikulam,15,Moderate,Yes,Occasional,High,Evening
10.501755,76.226652,Pallikulam,11,Poor,No,Rare,High,Evening
10.501827,76.223216,Pallikulam,12,Good,Yes,Rare,Low,Afternoon
10.506832,76.226239,Pallikulam,9,Poor,Yes,Occasional,Medium,Evening
10.503036,76.220103,Pallikulam,13,Moderate,Yes,Occasional,Medium,Evening
10.505322,76.226809,Pallikulam,11,Good,No,Frequent,Medium,Afternoon
10.505116,76.22068,Pallikulam,12,Good,Yes,Frequent,High,Evening
10.505391,76.22304,Pallikulam,8,Moderate,No,Rare,High,Morning
10.502922,76.22076,Pallikulam,14,Moderate,No,Frequent,High,Evening
10.503519,76.220773,Pallikulam,14,Good,No,Frequent,Medium,Afternoon
10.507989,76.227965,Pallikulam,7,Poor,No,Occasional,Medium,Evening
10.505662,76.2265,Pallikulam,9,Good,No,Frequent,High,Afternoon
10.504222,76.22538,Pallikulam,9,Good,Yes,Rare,High,Night
10.506458,76.222522,Pallikulam,12,Poor,No,Frequent,High,Night
10.502027,76.224628,Pallikulam,9,Good,No,Occasional,Medium,Morning
10.506547,76.225605,Pallikulam,12,Poor,Yes,Rare,High,Evening
10.505,76.225842,Pallikulam,12,Good,Yes,Rare,High,Night
10.505953,76.221493,Pallikulam,15,Moderate,Yes,Rare,High,Evening
10.5078,76.22157,Pallikulam,9,Good,No,Frequent,Medium,Afternoon
10.502004,76.227708,Pallikulam,11,Good,Yes,Rare,High,Night
10.505685,76.224331,Pallikulam,9,Good,Yes,Rare,Low,Evening
10.501688,76.220456,Pallikulam,11,Good,No,Rare,High,Night
10.505355,76.22187,Pallikulam,9,Good,No,Rare,High,Afternoon
10.506102,76.226561,Pallikulam,11,Poor,No,Occasional,Low,Afternoon
10.506514,76.222018,Pallikulam,10,Poor,No,Rare,High,Evening
10.503462,76.224909,Pallikulam,14,Good,No,Rare,Low,Night
10.503919,76.225128,Pallikulam,12,Poor,No,Rare,High,Evening
10.504729,76.221519,Pallikulam,12,Good,Yes,Occasional,Medium,Afternoon
10.503869,76.227291,Pallikulam,14,Good,Yes,Frequent,Medium,Night
10.501167,76.222526,Pallikulam,9,Good,No,Occasional,Medium,Night
10.506405,76.223167,Pallikulam,13,Poor,No,Frequent,Medium,Morning
10.50705,76.223633,Pallikulam,12,Moderate,No,Occasional,Medium,Afternoon
10.503007,76.220964,Pallikulam,11,Moderate,Yes,Frequent,Medium,Morning
10.525676,76.234755,Thrissur East,10,Good,No,Frequent,High,Evening
10.523714,76.231047,Thrissur East,10,Poor,No,Rare,High,Morning
10.522295,76.232265,Thrissur East,9,Poor,No,Rare,Low,Evening
10.521921,76.234066,Thrissur East,8,Moderate,No,Frequent,Low,Afternoon
10.524319,76.230098,Thrissur East,9,Moderate,No,Rare,Medium,Evening
10.526186,76.227492,Thrissur East,14,Moderate,No,Rare,Medium,Afternoon
10.52751,76.234524,Thrissur East,11,Poor,No,Occasional,High,Night
10.522211,76.230819,Thrissur East,11,Moderate,No,Rare,High,Evening
10.525814,76.231654,Thrissur East,8,Good,Yes,Frequent,High,Night
10.522015,76.230134,Thrissur East,9,Poor,Yes,Rare,Low,Night
10.522301,76.232875,Thrissur East,15,Poor,No,Rare,High,Evening
10.527975,76.231616,Thrissur East,13,Poor,Yes,Occasional,Medium,Night
10.523764,76.233424,Thrissur East,9,Poor,No,Rare,Medium,Night
10.525527,76.234264,Thrissur East,11,Good,Yes,Rare,Medium,Afternoon
10.524171,76.229371,Thrissur East,11,Moderate,No,Rare,High,Evening
10.524462,76.231765,Thrissur East,11,Moderate,No,Rare,Low,Morning
10.521645,76.234517,Thrissur East,12,Moderate,No,Rare,High,Night
10.527628,76.227641,Thrissur East,13,Poor,No,Frequent,High,Morning
10.524815,76.232041,Thrissur East,12,Poor,No,Occasional,Medium,Afternoon
10.523217,76.234527,Thrissur East,12,Moderate,Yes,Frequent,High,Evening
10.521995,76.234001,Thrissur East,12,Poor,No,Occasional,High,Night
10.525645,76.234487,Thrissur East,6,Poor,Yes,Occasional,Medium,Afternoon
10.526378,76.23085,Thrissur East,10,Moderate,No,Occasional,Low,Morning
10.524519,76.232152,Thrissur East,10,Poor,No,Frequent,Low,Evening
10.524048,76.227437,Thrissur East,12,Poor,No,Rare,High,Afternoon
10.524066,76.228731,Thrissur East,11,Poor,No,Rare,High,Afternoon
10.524541,76.227387,Thrissur East,12,Good,No,Rare,Low,Evening
10.525704,76.229825,Thrissur East,11,Moderate,No,Frequent,Medium,Evening
10.527398,76.231437,Thrissur East,12,Poor,No,Rare,Low,Night
10.527275,76.231789,Thrissur East,13,Poor,No,Frequent,High,Night
10.524313,76.234664,Thrissur East,15,Good,No,Occasional,Low,Afternoon
10.522764,76.232005,Thrissur East,12,Poor,No,Occasional,Low,Night
10.525573,76.228479,Thrissur East,11,Moderate,Yes,Rare,Medium,Afternoon
10.52711,76.231187,Thrissur East,10,Moderate,No,Occasional,Medium,Morning
10.522814,76.232332,Thrissur East,11,Poor,No,Occasional,Medium,Night
10.522307,76.228476,Thrissur East,9,Moderate,No,Rare,High,Evening
10.522618,76.230094,Thrissur East,11,Poor,Yes,Rare,Low,Night
10.525094,76.230866,Thrissur East,10,Poor,No,Frequent,Medium,Evening
10.524062,76.233713,Thrissur East,11,Poor,No,Frequent,Low,Evening
10.521496,76.227569,Thrissur East,9,Moderate,No,Frequent,Low,Morning
10.525591,76.231528,Thrissur East,11,Poor,Yes,Rare,Medium,Morning
10.528678,76.22739,Thrissur East,13,Good,No,Occasional,Medium,Night
10.521784,76.227353,Thrissur East,11,Moderate,No,Occasional,High,Evening
10.526165,76.227365,Thrissur East,8,Poor,Yes,Rare,Low,Morning
10.528568,76.233737,Thrissur East,10,Good,Yes,Occasional,High,Afternoon
10.522359,76.228016,Thrissur East,10,Good,No,Occasional,Low,Night
10.521986,76.231148,Thrissur East,9,Poor,No,Rare,High,Night
10.528916,76.232475,Thrissur East,8,Good,No,Frequent,High,Night
10.528592,76.22814,Thrissur East,13,Poor,No,Rare,Medium,Afternoon
10.521614,76.227033,Thrissur East,7,Moderate,No,Frequent,High,Morning
10.526363,76.232135,Thrissur East,10,Poor,No,Occasional,High,Evening
10.524324,76.227192,Thrissur East,6,Poor,Yes,Rare,High,Night
10.523683,76.228417,Thrissur East,13,Poor,No,Frequent,Low,Morning
10.523523,76.230145,Thrissur East,12,Poor,No,Rare,High,Evening
10.522895,76.227776,Thrissur East,12,Poor,Yes,Rare,High,Night
10.52642,76.231375,Thrissur East,10,Good,No,Occasional,Medium,Evening
10.524801,76.234379,Thrissur East,10,Moderate,No,Rare,High,Evening
10.5238,76.233259,Thrissur East,10,Good,No,Frequent,High,Evening
10.52894,76.228925,Thrissur East,11,Moderate,Yes,Occasional,Low,Evening
10.522797,76.230195,Thrissur East,11,Moderate,Yes,Rare,High,Afternoon
10.524277,76.234826,Thrissur East,12,Poor,No,Frequent,Medium,Evening
10.523674,76.232847,Thrissur East,10,Poor,Yes,Frequent,High,Evening
10.52436,76.231627,Thrissur East,12,Good,Yes,Rare,Low,Morning
10.527931,76.227477,Thrissur East,12,Moderate,No,Frequent,High,Afternoon
10.526536,76.22812,Thrissur East,13,Good,No,Frequent,High,Evening
10.524222,76.231157,Thrissur East,7,Moderate,No,Rare,Medium,Morning
10.528972,76.228082,Thrissur East,9,Good,No,Occasional,High,Morning
10.522064,76.22827,Thrissur East,14,Good,Yes,Rare,High,Morning
10.528594,76.234037,Thrissur East,10,Good,Yes,Rare,Medium,Afternoon
10.526354,76.23087,Thrissur East,9,Moderate,Yes,Occasional,Medium,Night
10.524347,76.196862,Thrissur West,13,Poor,Yes,Frequent,High,Afternoon
10.522292,76.197774,Thrissur West,14,Poor,No,Rare,Medium,Morning
10.525428,76.198562,Thrissur West,12,Poor,No,Rare,High,Morning
10.521202,76.196839,Thrissur West,9,Poor,No,Rare,Low,Afternoon
10.527242,76.198511,Thrissur West,12,Poor,No,Occasional,High,Night
10.525539,76.20037,Thrissur West,9,Good,No,Frequent,High,Evening
10.52688,76.198881,Thrissur West,8,Poor,Yes,Frequent,Low,Morning
10.523091,76.197353,Thrissur West,10,Poor,Yes,Frequent,Low,Morning
10.525794,76.19811,Thrissur West,7,Good,No,Frequent,High,Morning
10.526877,76.194192,Thrissur West,10,Poor,No,Occasional,High,Evening
10.525679,76.201532,Thrissur West,10,Good,Yes,Rare,Medium,Evening
10.521731,76.199005,Thrissur West,8,Moderate,No,Rare,High,Afternoon
10.525404,76.197259,Thrissur West,12,Moderate,No,Frequent,Medium,Night
10.52257,76.194181,Thrissur West,11,Good,Yes,Occasional,Medium,Afternoon
10.527893,76.198617,Thrissur West,11,Moderate,No,Rare,Medium,Afternoon
10.527481,76.197437,Thrissur West,12,Moderate,No,Rare,Low,Evening
10.526999,76.201304,Thrissur West,8,Poor,No,Occasional,High,Evening
10.52315,76.195589,Thrissur West,11,Moderate,No,Rare,Medium,Morning
10.522975,76.196451,Thrissur West,14,Poor,No,Rare,Medium,Morning
10.524412,76.198923,Thrissur West,13,Poor,No,Frequent,High,Morning
10.521653,76.194702,Thrissur West,11,Poor,Yes,Frequent,High,Afternoon
10.522712,76.196266,Thrissur West,8,Moderate,No,Rare,Medium,Afternoon
10.524203,76.200495,Thrissur West,12,Good,Yes,Rare,High,Afternoon
10.528462,76.194161,Thrissur West,12,Poor,Yes,Frequent,Medium,Night
10.52223,76.201089,Thrissur West,15,Poor,No,Rare,High,Night
10.526304,76.199433,Thrissur West,8,Good,No,Occasional,High,Night
10.528454,76.201976,Thrissur West,9,Moderate,No,Rare,Medium,Night
10.528038,76.194394,Thrissur West,12,Moderate,Yes,Occasional,High,Night
10.522849,76.201179,Thrissur West,9,Moderate,No,Rare,Low,Morning
10.522105,76.200873,Thrissur West,9,Good,Yes,Frequent,Low,Evening
10.525,76.199399,Thrissur West,12,Moderate,Yes,Rare,Medium,Evening
10.52708,76.196501,Thrissur West,9,Poor,No,Frequent,Low,Evening
10.524285,76.195678,Thrissur West,11,Poor,No,Frequent,Low,Night
10.528476,76.196427,Thrissur West,11,Poor,No,Rare,Low,Night
10.527255,76.200127,Thrissur West,9,Moderate,No,Frequent,High,Night
10.526374,76.199834,Thrissur West,10,Good,No,Rare,Low,Night
10.5256,76.195655,Thrissur West,7,Good,No,Rare,High,Night
10.52442,76.199162,Thrissur West,11,Good,No,Rare,Low,Morning
10.526962,76.195858,Thrissur West,8,Poor,Yes,Occasional,Medium,Night
10.522589,76.200267,Thrissur West,9,Moderate,No,Occasional,High,Evening
10.528274,76.196962,Thrissur West,11,Moderate,Yes,Occasional,Low,Evening
10.527769,76.195463,Thrissur West,11,Good,No,Frequent,Medium,Morning
10.52865,76.197013,Thrissur West,10,Poor,No,Rare,Low,Morning
10.524889,76.194872,Thrissur West,10,Poor,No,Frequent,Medium,Afternoon
10.522988,76.196536,Thrissur West,11,Poor,Yes,Frequent,Low,Evening
10.52342,76.20087,Thrissur West,11,Poor,Yes,Occasional,Medium,Night
10.527858,76.200117,Thrissur West,11,Poor,Yes,Rare,Low,Morning
10.52856,76.19946,Thrissur West,9,Good,Yes,Frequent,High,Evening
10.523653,76.198005,Thrissur West,11,Moderate,Yes,Rare,Low,Morning
10.52196,76.196497,Thrissur West,14,Poor,Yes,Frequent,Medium,Night
10.527419,76.200891,Thrissur West,13,Poor,Yes,Occasional,Low,Morning
10.527015,76.200496,Thrissur West,8,Good,Yes,Rare,High,Night
10.528566,76.196503,Thrissur West,12,Moderate,No,Rare,High,Morning
10.526422,76.196019,Thrissur West,12,Moderate,No,Rare,High,Evening
10.527984,76.195351,Thrissur West,11,Poor,No,Rare,High,Afternoon
10.524804,76.200793,Thrissur West,10,Good,Yes,Occasional,Low,Afternoon
10.524067,76.195346,Thrissur West,11,Moderate,No,Frequent,Medium,Afternoon
10.522514,76.199763,Thrissur West,13,Good,No,Occasional,High,Morning
10.525089,76.198835,Thrissur West,13,Poor,No,Occasional,High,Afternoon
10.527637,76.199675,Thrissur West,10,Good,No,Rare,High,Night
10.521843,76.200711,Thrissur West,13,Poor,No,Occasional,Medium,Evening
10.523904,76.201034,Thrissur West,12,Moderate,No,Occasional,High,Night
10.526803,76.194901,Thrissur West,12,Poor,No,Frequent,High,Night
10.521378,76.201691,Thrissur West,10,Moderate,No,Occasional,Medium,Evening
10.526433,76.199051,Thrissur West,9,Poor,No,Occasional,Low,Evening
10.528536,76.196386,Thrissur West,9,Moderate,Yes,Occasional,High,Afternoon
10.527204,76.197145,Thrissur West,11,Poor,No,Occasional,High,Afternoon
10.523953,76.196858,Thrissur West,11,Good,No,Rare,Low,Morning
10.523753,76.198164,Thrissur West,12,Moderate,Yes,Frequent,High,Night
10.525044,76.198062,Thrissur West,10,Poor,No,Frequent,High,Evening
10.549107,76.220862,Puthur,9,Moderate,No,Occasional,Low,Morning
10.553305,76.217763,Puthur,9,Good,No,Frequent,Low,Morning
10.551321,76.216378,Puthur,9,Good,Yes,Frequent,High,Evening
10.554562,76.21819,Puthur,11,Poor,No,Frequent,Low,Morning
10.551352,76.216664,Puthur,11,Good,No,Rare,Low,Afternoon
10.552103,76.215567,Puthur,8,Poor,Yes,Frequent,High,Night
10.552768,76.220966,Puthur,11,Poor,Yes,Rare,Low,Afternoon
10.55076,76.213438,Puthur,9,Good,No,Rare,High,Afternoon
10.549634,76.21635,Puthur,8,Good,No,Occasional,Low,Morning
10.548963,76.213541,Puthur,11,Poor,Yes,Occasional,High,Night
10.553792,76.22043,Puthur,8,Moderate,No,Rare,High,Evening
10.552099,76.215791,Puthur,9,Moderate,No,Rare,High,Night
10.550999,76.217971,Puthur,9,Poor,Yes,Occasional,Low,Morning
10.548285,76.220955,Puthur,10,Poor,No,Frequent,High,Afternoon
10.549862,76.213431,Puthur,12,Good,Yes,Rare,Low,Afternoon
10.55073,76.216553,Puthur,9,Poor,Yes,Occasional,Low,Afternoon
10.553405,76.217071,Puthur,10,Good,No,Occasional,Medium,Night
10.551866,76.220895,Puthur,10,Poor,No,Frequent,High,Evening
10.554037,76.214989,Puthur,10,Moderate,Yes,Rare,High,Evening
10.55486,76.213779,Puthur,10,Good,No,Occasional,Low,Night
10.553651,76.215765,Puthur,11,Good,Yes,Frequent,High,Morning
10.550699,76.21962,Puthur,9,Poor,No,Rare,High,Afternoon
10.548005,76.215463,Puthur,8,Poor,No,Occasional,Low,Night
10.548545,76.214497,Puthur,8,Poor,No,Rare,High,Night
10.552444,76.215331,Puthur,6,Moderate,No,Occasional,High,Morning
10.555007,76.220242,Puthur,7,Poor,No,Frequent,Medium,Morning
10.551944,76.215641,Puthur,9,Moderate,Yes,Rare,High,Evening
10.550385,76.215563,Puthur,9,Good,Yes,Occasional,Medium,Afternoon
10.549314,76.219265,Puthur,10,Good,No,Rare,High,Night
10.548991,76.213564,Puthur,8,Poor,No,Occasional,High,Morning
10.555275,76.214521,Puthur,10,Poor,No,Frequent,Low,Evening
10.548623,76.220644,Puthur,12,Moderate,Yes,Frequent,Medium,Evening
10.549976,76.219877,Puthur,10,Poor,No,Frequent,High,Afternoon
10.548106,76.217094,Puthur,9,Poor,No,Occasional,Low,Night
10.554156,76.220478,Puthur,9,Poor,No,Occasional,High,Morning
10.550273,76.215312,Puthur,10,Good,No,Rare,Low,Evening
10.551016,76.216147,Puthur,7,Poor,No,Frequent,Low,Evening
10.55353,76.214341,Puthur,10,Good,No,Occasional,Medium,Afternoon
10.550482,76.217027,Puthur,11,Poor,No,Frequent,Medium,Afternoon
10.553164,76.214246,Puthur,11,Poor,Yes,Frequent,Medium,Night
10.552376,76.2137,Puthur,7,Poor,No,Rare,Medium,Morning
10.548318,76.215192,Puthur,6,Poor,Yes,Rare,Low,Evening
10.555645,76.220629,Puthur,9,Good,Yes,Occasional,Low,Evening
10.549433,76.216138,Puthur,9,Poor,Yes,Rare,High,Morning
10.555582,76.21413,Puthur,9,Poor,No,Rare,High,Afternoon
10.55585,76.216053,Puthur,10,Moderate,Yes,Rare,Low,Evening
10.554202,76.215741,Puthur,8,Good,Yes,Rare,High,Night
10.549168,76.220505,Puthur,10,Poor,Yes,Rare,High,Afternoon
10.555341,76.2201,Puthur,12,Good,No,Occasional,High,Afternoon
10.548552,76.215678,Puthur,10,Good,Yes,Rare,High,Evening
10.55051,76.218085,Puthur,8,Good,No,Frequent,Low,Afternoon
10.552772,76.219515,Puthur,9,Good,No,Occasional,Low,Morning
10.551057,76.214058,Puthur,9,Good,No,Occasional,Medium,Night
10.550399,76.218142,Puthur,8,Poor,No,Occasional,Medium,Night
10.552808,76.218569,Puthur,12,Moderate,No,Occasional,High,Night
10.549633,76.216752,Puthur,9,Poor,No,Occasional,Low,Morning
10.554408,76.214441,Puthur,12,Poor,No,Occasional,High,Afternoon
10.548203,76.21852,Puthur,8,Poor,Yes,Frequent,Low,Evening
10.550529,76.213446,Puthur,7,Poor,Yes,Occasional,Medium,Evening
10.551094,76.213645,Puthur,11,Moderate,Yes,Frequent,Medium,Night
10.549177,76.215384,Puthur,10,Poor,No,Rare,Low,Night
10.548986,76.215461,Puthur,9,Poor,No,Occasional,Low,Morning
10.555408,76.214294,Puthur,10,Good,Yes,Rare,Low,Evening
10.555076,76.217432,Puthur,13,Poor,No,Rare,High,Afternoon
10.552276,76.214564,Puthur,8,Poor,No,Rare,High,Evening
10.554079,76.215711,Puthur,7,Poor,Yes,Frequent,High,Evening
10.555616,76.218903,Puthur,11,Good,No,Frequent,Low,Night
10.548397,76.215057,Puthur,10,Good,Yes,Frequent,Low,Afternoon
10.55172,76.214816,Puthur,10,Moderate,No,Frequent,High,Afternoon
10.55139,76.215737,Puthur,10,Poor,Yes,Frequent,Medium,Night
10.503692,76.230559,Nadathara,6,Poor,No,Occasional,Medium,Night
10.503276,76.231552,Nadathara,10,Poor,No,Occasional,High,Afternoon
10.502097,76.233494,Nadathara,8,Poor,No,Occasional,Medium,Evening
10.502788,76.229906,Nadathara,6,Poor,Yes,Frequent,High,Evening
10.502351,76.234528,Nadathara,12,Good,No,Occasional,High,Afternoon
10.502441,76.23376,Nadathara,11,Good,Yes,Rare,Medium,Night
10.49916,76.22741,Nadathara,13,Moderate,Yes,Frequent,High,Afternoon
10.499603,76.232992,Nadathara,8,Poor,Yes,Occasional,Low,Evening
10.498856,76.232078,Nadathara,11,Poor,Yes,Frequent,Medium,Night
10.500366,76.228633,Nadathara,9,Poor,No,Rare,Low,Afternoon
10.498335,76.232989,Nadathara,7,Poor,No,Rare,Low,Morning
10.503738,76.232721,Nadathara,10,Poor,No,Frequent,Medium,Morning
10.503657,76.230417,Nadathara,12,Poor,Yes,Occasional,High,Afternoon
10.5002,76.232658,Nadathara,10,Poor,No,Rare,Low,Night
10.498017,76.230574,Nadathara,9,Poor,Yes,Rare,Low,Night
10.496008,76.227314,Nadathara,9,Moderate,Yes,Rare,Medium,Night
10.503818,76.228939,Nadathara,12,Moderate,No,Frequent,Medium,Night
10.500405,76.228225,Nadathara,11,Poor,No,Frequent,Medium,Night
10.501825,76.231802,Nadathara,11,Poor,Yes,Occasional,Medium,Afternoon
10.503803,76.231589,Nadathara,11,Good,Yes,Occasional,Medium,Night
10.498733,76.232188,Nadathara,9,Poor,No,Rare,High,Morning
10.502526,76.231778,Nadathara,9,Moderate,Yes,Frequent,High,Evening
10.499149,76.230787,Nadathara,9,Poor,No,Rare,Medium,Night
10.502957,76.227705,Nadathara,12,Moderate,No,Rare,Low,Morning
10.502214,76.23378,Nadathara,9,Moderate,No,Rare,High,Afternoon
10.497324,76.232653,Nadathara,8,Poor,No,Frequent,Medium,Night
10.500283,76.232083,Nadathara,9,Poor,No,Rare,High,Morning
10.496332,76.229577,Nadathara,9,Moderate,Yes,Occasional,Low,Night
